Select,+,Result #,X,1,2,3,4,5,Document ID,Date Published,Family ID,Pages,Title,CPCI,CPCA,Inventor,Assignee,Application Number,Filing Date,Primary Examiner,Assistant Examiner,OR,XREF,Applicant Name,Notes,Notes/Tagged,Relevancy,C
checked,,446,,,,,,,US 12632950 B2,2026-05-19,80822676,35,Robotic building inspection,"G06Q50/163;G06T7/001;G06T7/60;G06V10/82;G06V20/17;G06V20/176;G06V20/20;G06V20/52",G06T2207/30124,"Tournier; Glenn et al.",Alarm.com Incorporated,17/486321,2021-09-27,"Saini; Amandeep","Islam; Mehrazul",1/1,,Alarm.com Incorporated,,,21.112288,
checked,1,447,,,,,,,US 20220089152 A1,2022-03-24,80473905,43,APPARATUS AND METHOD FOR CONTROLLING AUTONOMOUS DRIVING OF VEHICLE,"B60W30/095;B60W30/0956;B60W30/18163;B60W40/04;B60W40/076;B60W60/0011;B60W60/0015;B60W60/0016;B60W60/0017;B60W60/0027;B60W60/00274","B60W2552/15;B60W2552/53;B60W2554/4026;B60W2554/4029;B60W2554/80;B60W2555/60;B60W2556/35;B60W2556/40;B60W2720/103","Oh; Tae Dong","HYUNDAI MOTOR COMPANY,KIA CORPORATION",17/475778,2021-09-15,,,1/1,,"HYUNDAI MOTOR COMPANY,KIA CORPORATION",,,17.81728,
checked,,448,,,,,,,US 11932244 B2,2024-03-19,80473905,44,Apparatus and method for controlling autonomous driving of vehicle,"B60W30/095;B60W30/0956;B60W30/18163;B60W40/04;B60W40/076;B60W60/0011;B60W60/0015;B60W60/0016;B60W60/0017;B60W60/0027;B60W60/00274","B60W2552/15;B60W2552/53;B60W2554/4026;B60W2554/4029;B60W2554/80;B60W2555/60;B60W2556/35;B60W2556/40;B60W2720/103","Oh; Tae Dong","Hyundai Motor Company,Kia Corporation",17/475778,2021-09-15,"Nolan; Peter D","Ning; Peter Y",1/1,,"HYUNDAI MOTOR COMPANY,KIA CORPORATION",,,17.375414,
checked,1,449,,,,,,,US 20220092856 A1,2022-03-24,80740696,18,"CRACK DETECTION, ASSESSMENT AND VISUALIZATION USING DEEP LEARNING WITH 3D MESH MODEL","G06V10/44;G06F18/2148;G06T7/579;G06V20/20;G06T19/20;G06T17/20;G01C11/02;G06V10/22;G06T7/0004;G06V20/17;G01C11/04;G06V10/82;G06T19/006;G06V20/176","G06T2207/20084;G06T2207/20081;G06T2207/10016;G06T2207/30184;G06T2207/10032;G06T2219/004;G06T2219/2012;G06T2207/30132","Wu; Zheng Yi et al.",,17/027829,2020-09-22,,,1/1,,"Bentley Systems, Incorporated",,,52.502098,
checked,,450,,,,,,,US 12347038 B2,2025-07-01,80740696,19,"Crack detection, assessment and visualization using deep learning with 3D mesh model","G06T17/20;G06T7/579;G01C11/02;G06V10/22;G06F18/2148;G06V20/17;G06V20/20;G06T7/0004;G06T19/006;G01C11/04;G06V10/44;G06V20/176;G06T19/20;G06V10/82","G06T2219/2012;G06T2207/30184;G06T2219/004;G06T2207/30132;G06T2207/10016;G06T2207/20081;G06T2207/10032;G06T2207/20084","Wu; Zheng Yi et al.","Bentley Systems, Incorporated",17/027829,2020-09-22,"Sun; Hai Tao",,1/1,,"Bentley Systems, Incorporated",,,52.250107,
checked,,451,,,,,,,US 20220082717 A1,2022-03-17,69780237,5,ACCELEROGRAPH AND EMBEDDED PROTOCOL FOR STRUCTURAL HEALTH MONITORING OF CIVIL ENGINEERING STRUCTURERS REGARDING EARTHQUAKE PERFORMANCE,"G01P1/127;G01V1/247;G01V1/01;G01V1/18",,"Chatzieleftheriou; Stavro et al.",,17/425569,2020-01-29,,,1/1,,Structures & Sensors Private Company,,,38.732918,
checked,,452,,,,,,,US 20220076554 A1,2022-03-10,80470955,3,Social Distancing and Contact Mapping Alerting Systems for Schools and other Social Gatherings,"G06V20/41;G08B29/186;G08B21/22;G08B25/006;H04W4/023;G08B21/0476;G06V20/53;G08B21/0453","G06V10/762;G06V40/172","Jones, SR.; Erick Christopher et al.",,17/013944,2020-09-08,,,1/1,,"Jones, SR.; Erick Christopher,Priest; John,Jefferson; Felicia,Jones, JR.; Erick Christopher,Azeem; Gohar,Annadurai; Srinivas",,,13.98078,
checked,1,453,,,,,,,US 20220058573 A1,2022-02-24,80270896,10,AERIAL DRONE OPERATING SYSTEM AND TRANSPORTATION NETWORK INFRASTRUCTURE,"G06Q10/0832;G06Q10/0833;G06Q10/08355;G08G5/26;G08G5/32;G08G5/55;G08G5/57","B64U2101/60;B64U2201/10;G08G5/57;G08G5/727","Banerjee; Aniruddha",,17/208999,2021-03-22,,,1/1,,The Trustees of Indiana University,,,34.472557,
checked,,454,,,,,,,US 11853953 B2,2023-12-26,80270896,11,Methods and systems providing aerial transport network infrastructures for unmanned aerial vehicles,"G06Q10/0832;G06Q10/0833;G06Q10/08355;G08G5/26;G08G5/32;G08G5/55;G08G5/57","B64U2101/60;B64U2201/10;G08G5/57;G08G5/727","Banerjee; Aniruddha",The Trustees of Indiana University,17/208999,2021-03-22,"Zimmerman; Jeff","Molnar; Hunter A",1/1,,The Trustees of Indiana University,,,34.22767,
checked,2,455,,,,,,,US 20220052915 A1,2022-02-17,63921283,15,IMPROVEMENTS IN AND RELATING TO TELECOMMUNICATION NETWORKS,"H04L41/0806;H04L41/0816;H04L41/0895;H04L41/16;H04L41/40;H04L67/1031;H04W24/02","H04L41/0816;H04W88/085;H04W92/12","ESTEVEZ; David Gutierrez",,17/274749,2019-09-11,,,1/1,,"Samsung Electronics Co., Ltd.",,,10.37994,
checked,,456,,,,,,,US 12101223 B2,2024-09-24,63921283,15,Telecommunication networks,"H04L41/0806;H04L41/0816;H04L41/0895;H04L41/16;H04L41/40;H04L67/1031;H04W24/02","H04L41/0816;H04W88/085;H04W92/12","Estevez; David Gutierrez","Samsung Electronics Co., Ltd.",17/274749,2019-09-11,"Odom; Curtis B",,1/1,,"Samsung Electronics Co., Ltd.",,,9.923145,
checked,,457,,,,,,,US 20240422055 A1,2024-12-19,63921283,16,TELECOMMUNICATION NETWORKS,"H04L41/0816;H04L41/40;H04L41/16;H04L67/1031;H04L41/0806;H04W24/02;H04L41/0895","H04W88/085;H04W92/12","ESTEVEZ; David Gutierrez",,18/815280,2024-08-26,,,1/1,,"SAMSUNG ELECTRONICS CO., LTD.",,,10.37994,
checked,,458,,,,,,,US 20220051543 A1,2022-02-17,80223000,23,Autonomous Monitoring System,"G08B29/186;G08B21/18;G08B25/01;G08B13/19613;G08B25/009;G08B29/185;G08B13/19632","G08B21/10;Y02A50/00;G06N20/00;G08B29/181","Nguyen; Viet",,17/404625,2021-08-17,,,1/1,,"Nguyen; Viet",,,23.977243,
checked,,459,,,,,,,US 20220044567 A1,2022-02-10,80113854,16,SYSTEM AND METHOD FOR IMPROVING OPERATIONAL SAFETY OF A ROADWAY CONSTRUCTION SITE,"G08G1/096725;G08G1/096775;G08G1/22;G08G1/096741;G08G1/162;G08G1/20",,"Liollio; Zachary Paul",,16/988768,2020-08-10,,,1/1,,"Liollio; Zachary Paul",,,24.961464,
checked,,460,,,,,,,US 20220036319 A1,2022-02-03,80002345,294,"PROCESS FOR A CENTRAL OPERATING SYSTEM TO REPAIR AND MAINTAIN UNMANNED VEHICLES ONSITE OR AT A REPAIR DEPOT WITH IDENTIFICATION OF A VEHICLE NEEDING ONSITE OR REPAIR DEPOT REPAIR OR MAINTENANCE, WITH AUTHORIZING, SCHEDULING, ESTIMATING THE COST, TRANSPORTING VEHICLES TO AND FROM A REPAIR DEPOT","G06Q10/20;G06Q10/0833;G06Q10/0875;G06Q30/0283;G06Q10/06311","G06Q10/0832;G06Q10/06313;Y02P90/80","Bittar; Donald et al.",,16/803877,2020-07-28,,,1/1,,Aeronyde Corporation,,,18.15318,
checked,2,461,,,,,,,US 20220028054 A1,2022-01-27,79317708,24,PHOTO-REALISTIC INFRASTRUCTURE INSPECTION,"G06T17/20;G06T7/55;H04N23/698;G06T7/0004;G06T7/593;G06T7/344;H04N13/243;H04N13/111","G06T2207/10021;G06T2207/10016;G06T2200/08;G06T2207/30196","Harmen; Andrew et al.","RedZone Robotics, Inc",17/365773,2021-07-01,,,1/1,,"RedZone Robotics, Inc.",,,28.403845,
checked,,462,,,,,,,US 12118703 B2,2024-10-15,79317708,25,Photo-realistic infrastructure inspection,"G06T17/20;H04N13/111;G06T7/344;G06T7/55;G06T7/0004;H04N13/243;H04N23/698;G06T7/593","G06T2207/10016;G06T2207/10021;G06T2207/30196;G06T2200/08","Harmen; Andrew et al.","RedZone Robotics, Inc.",17/365773,2021-07-01,"Doan; Phuoc H",,1/1,,"RedZone Robotics, Inc.",,,27.65192,
checked,,463,,,,,,,US 20240428391 A1,2024-12-26,79317708,24,PHOTO-REALISTIC INFRASTRUCTURE INSPECTION,"G06T7/0004;H04N13/111;G06T7/593;H04N13/243;H04N23/698;G06T17/20;G06T7/344;G06T7/55","G06T2207/30196;G06T2207/10021;G06T2207/10016;G06T2200/08","Harman; Andrew et al.","RedZone Robotics, Inc.",18/675604,2024-05-28,,,1/1,,"Harman; Andrew,Detter; Gabe,Morsy; Mohamed,Lawniczak; Andrew,Konalchley; Galin,Crowell; Matthew,Buffington; Jack,Pashna; Moshen,Rigby; Richad,Mizgorski; Jason,Salotte; Foster J,Lin; Jianan,Walch; Valerie",,,28.403845,
checked,1,464,,,,,,,US 20220012918 A1,2022-01-13,79172780,20,Automated Property Inspections,"G06T7/97;G06T7/0004;G06T7/00","G06Q40/08;G06T2207/10032;G06T2207/10012;G06T2207/20084;G06T2207/30184;G06T2207/20081","Kozikowski; Robert et al.","Tensorflight, Inc.",16/924588,2020-07-09,,,1/1,,"Tensorflight, Inc.",,,20.33752,
checked,,465,,,,,,,US 11302034 B2,2022-04-12,79172780,21,Automated property inspections,"G06T7/00;G06T7/97;G06T7/0004","G06T2207/20084;G06T2207/10012;G06T2207/30184;G06T2207/10032;G06T2207/20081;G06Q40/08","Kozikowski; Robert et al.","Tensorflight, Inc.",16/924588,2020-07-09,"Safaipour; Bobbak",,1/1,,"Tensorflight, Inc.",,,19.734856,
checked,,466,,,,,,,US 20220004190 A1,2022-01-06,68771643,7,INFRASTRUCTURE SYSTEM,"G05D1/0214;G05D1/024",,"Rische; Stefan",IMA Schelling Deutschland GmbH,17/293219,2019-11-29,,,1/1,,IMA Schelling Deutschland GmbH,,,19.45138,
checked,,467,,,,,,,US 20220003524 A1,2022-01-06,79167436,21,"SYSTEMS AND METHODS FOR ISOLATING OPEN AREAS AND ENCLOSED SPACES AGAINST TRIGGERING EVENTS, ACTIVE SHOOTERS, GUNSHOTS, EXPLOSIVES AND OTHER ACTIVE THREATS","E06B9/13;E06B9/86;E06B9/581;F41H11/00;F41H5/14;F41H5/24;E06B9/17046;E06B9/68","E06B2009/6818;E06B9/58","Riden; Vincent",,17/481306,2021-09-22,,,1/1,,"Riden; Vincent",,,12.835059,
checked,,468,,,,,,,US 11216663 B1,2022-01-04,79169495,66,"Systems and methods for generating of 3D information on a user display from processing of sensor data for objects, components or features of interest in a scene and user navigation thereon","G01C11/02;G01C11/04;G05D1/0016;G05D1/0044;G05D1/101;G06T15/20;G06T17/05;G06T7/33;G06T7/73;G06V20/10;G06V20/176","G06T2207/10028;G06T2207/10032;G06T2207/30184;G06V10/82;G06V20/176","Ettinger; Guy et al.","POINTIVO, INC.",17/108976,2020-12-01,"Entezari; Michelle M",,1/1,,"Ettinger; Guy,Fathi; Habib,Garland; Jacob,Ciprari; Daniel,Connary; Iven",,,37.65914,
checked,1,469,,,,,,,US 20210404123 A1,2021-12-30,76128738,24,ONE-WAY LOOP MOSAICKING FOR HIGHER TRANSPORTATION CAPACITY AND SAFETY,"E01C1/002;E01C1/02;G08G1/081",,"Hu; Xiayong",,16/766743,2019-11-27,,,1/1,,"Hu; Xiayong",,,18.39345,
checked,,470,,,,,,,US 11293146 B2,2022-04-05,76128738,23,One-way loop mosaicking for higher transportation capacity and safety,"E01C1/002;E01C1/02;G08G1/081",,"Hu; Xiayong",,16/766743,2019-11-27,"Lieu; Julie B",,1/1,,"Hu; Xiayong",,,17.917889,
checked,1,471,,,,,,,US 20210389257 A1,2021-12-16,75437711,22,MULTI-ARM ROBOT USED FOR TUNNEL LINING INSPECTION AND DEFECT DIAGNOSIS IN OPERATION PERIOD,"G06N3/08;G01N23/203;G01N21/8851;G06N3/0455;G01N21/9515;G06N3/045;G01N21/954;G01N22/02;G06N20/00;G01N23/20008;F16L55/40;G06N3/0464;G06N3/09","G01N2021/9518;G01N2021/9544;F16L2101/30","LIU; Bin et al.",SHANDONG UNIVERSITY,17/289280,2020-09-30,,,1/1,,SHANDONG UNIVERSITY,,,24.997866,
checked,,472,,,,,,,US 12031922 B2,2024-07-09,75437711,21,Multi-arm robot used for tunnel lining inspection and defect diagnosis in operation period,"G06N20/00;G01N23/203;G06N3/08;G01N23/20008;G06N3/0464;G06N3/09;G01N21/8851;G06N3/045;G06N3/0455;F16L55/40;G01N22/02;G01N21/954;G01N21/9515","G01N2021/9544;F16L2101/30;G01N2021/9518","Liu; Bin et al.",SHANDONG UNIVERSITY,17/289280,2020-09-30,"Bythrow; Peter M","Waheed; Nazra Nur",1/1,,SHANDONG UNIVERSITY,,,24.417776,
checked,1,473,,,,,,,US 20210390280 A1,2021-12-16,78825570,22,ENHANCED COLLECTION OF TRAINING DATA FOR MACHINE LEARNING TO IMPROVE WORKSITE SAFETY AND OPERATIONS,"G06N20/00;G06F18/214;G06V10/774;G06N5/046;G06V20/52;G06N10/70;G06V10/7788;G09B19/00;G06F16/9035",,"Laughlin; Brian D. et al.",,16/902089,2020-06-15,,,1/1,,The Boeing Company,,,68.9266,
checked,,474,,,,,,,US 11361537 B2,2022-06-14,78825570,21,Enhanced collection of training data for machine learning to improve worksite safety and operations,"G06F18/214;G06N20/00;G06F16/9035;G06N10/70;G06V10/7788;G06V20/52;G06N5/046;G09B19/00;G06V10/774",,"Laughlin; Brian D. et al.",The Boeing Company,16/902089,2020-06-15,"Wang; Carol",,1/1,,The Boeing Company,,,68.78042,
checked,1,475,,,,,,,US 20210390427 A1,2021-12-16,78825619,22,ENHANCED COLLECTION OF TRAINING DATA FOR MACHINE LEARNING TO IMPROVE WORKSITE SAFETY AND OPERATIONS,"F16P3/14;G06N20/00;G06N5/04;G06Q10/06316;G06Q10/0635;G06Q10/06398;G06Q10/105;G06Q50/2057;G06Q50/265;G09B19/00;G09B19/003;H04W4/02;H04W4/38",G08B21/02,"Laughlin; Brian D. et al.",,16/902107,2020-06-15,,,1/1,,The Boeing Company,,,57.53438,
checked,,476,,,,,,,US 11636359 B2,2023-04-25,78825619,23,Enhanced collection of training data for machine learning to improve worksite safety and operations,"F16P3/14;G06N20/00;G06N5/04;G06Q10/06316;G06Q10/0635;G06Q10/06398;G06Q10/105;G06Q50/2057;G06Q50/265;G09B19/00;G09B19/003;H04W4/02;H04W4/38",G08B21/02,"Laughlin; Brian D. et al.",The Boeing Company,16/902107,2020-06-15,"Iqbal; Mustafa",,706/12,,The Boeing Company,,,57.293808,
checked,3,477,,,,,,,US 20210390790 A1,2021-12-16,78825817,8,DATA EXTRACTION FOR MACHINE-LEARNING OBJECT RECOGNITION FROM A DIGITAL MODEL AND TESTING-DATA CONSTRUCTION,"G06T7/62;G06T19/20","G06T2210/21;G06T2219/2016","Roesch; Karl A.",,17/210321,2021-03-23,,,1/1,,"Roesch; Karl A.",,,17.302248,
checked,,478,,,,,,,US 11410404 B2,2022-08-09,78825817,8,Data extraction for machine-learning object recognition from a digital model and testing-data construction,"G06T7/62;G06T19/20","G06T2210/21;G06T2219/2016","Roesch; Karl A.",,17/210321,2021-03-23,"Wu; Chong",,1/1,,"Roesch; Karl A.",,,17.394165,
checked,,479,,,,,,,US 20220335702 A1,2022-10-20,78825817,8,DATA EXTRACTION FOR MACHINE-LEARNING OBJECT RECOGNITION FROM A DIGITAL MODEL AND TESTING-DATA CONSTRUCTION,"G06T7/62;G06T19/20","G06T2219/2016;G06T2210/21","Roesch; Karl A.",,17/858900,2022-07-06,,,1/1,,"Roesch; Karl A.",,,17.302248,
checked,,480,,,,,,,US 20240013496 A1,2024-01-11,78825817,8,DATA EXTRACTION FOR MACHINE-LEARNING OBJECT RECOGNITION FROM A DIGITAL MODEL AND TESTING-DATA CONSTRUCTION,"G06T19/20;G06T7/62","G06T2210/21;G06T2219/2016","Roesch; Karl",,18/140538,2023-04-27,,,1/1,,"Roesch; Karl",,,17.302248,
checked,1,481,,,,,,,US 20210392147 A1,2021-12-16,78826112,18,Building a Machine Learning model without compromising data privacy,"G06N3/0455;H04L63/145;G06N20/20;G06N7/01;G06N3/045;H04L63/1425;G06N20/00;G06N5/01;G06N3/088;H04L67/10;G06N3/09;H04L63/1416",,"Ma; Changsha et al.",,16/902707,2020-06-16,,,1/1,,"Zscaler, Inc.",,,47.045006,
checked,,482,,,,,,,US 11785022 B2,2023-10-10,78826112,19,Building a Machine Learning model without compromising data privacy,"G06N7/01;G06N5/01;G06N20/00;G06N3/088;H04L63/1416;H04L67/10;G06N3/0455;G06N20/20;G06N3/045;H04L63/1425;H04L63/145;G06N3/09",,"Ma; Changsha et al.","Zscaler, Inc.",16/902707,2020-06-16,"Homayounmehr; Farid","Olaegbe; Mudasiru K",726/23,,"Zscaler, Inc.",,,46.415627,
checked,1,483,,,,,,,US 20210366296 A1,2021-11-25,74036774,19,SECURE MICROSERVICE ARCHITECTURE FOR UNMANNED AIR TRAFFIC MANAGEMENT,"G05D1/0022;G05D1/102;G06Q10/10;G08G5/22;G08G5/26;G08G5/55;G08G5/56;G08G5/727;G08G5/76;H04W48/18","B64U10/25;B64U2201/10;G08G5/57;G08G5/80;H04W88/02","Polastre; Joseph et al.",A^3 BY AIRBUS LLC,16/499744,2019-06-29,,,1/1,,A^3 BY AIRBUS LLC,,,14.939022,
checked,,484,,,,,,,US 11443642 B2,2022-09-13,74036774,20,Secure microservice architecture for unmanned air traffic management,"G05D1/0022;G05D1/102;G06Q10/10;G08G5/22;G08G5/26;G08G5/55;G08G5/56;G08G5/727;G08G5/76;H04W48/18","B64U10/25;B64U2201/10;G08G5/57;G08G5/80;H04W88/02","Polastre; Joseph et al.",A∧3 by Airbus LLC,16/499744,2019-06-29,"Nolan; Peter D","Rhee; Roy",1/1,,A∧3 BY AIRBUS LLC,,,14.274454,
checked,1,485,,,,,,,US 20210340856 A1,2021-11-04,78292644,27,AUTONOMOUS TORQUE AND DRAG MONITORING,"E21B44/00;E21B7/04;E21B44/04;E21B21/08",E21B2200/20,"Forshaw; Matthew et al.",Baker Hughes Oilfield Operations LLC,16/864802,2020-05-01,,,1/1,,"Forshaw; Matthew,Koeneke; Joern,Becker; Gerald",,,11.887806,
checked,,486,,,,,,,US 11655701 B2,2023-05-23,78292644,28,Autonomous torque and drag monitoring,"E21B7/04;E21B21/08;E21B44/00;E21B44/04",E21B2200/20,"Forshaw; Matthew et al.",BAKER HUGHES OILFIELD OPERATIONS LLC,16/864802,2020-05-01,"Akakpo; Dany E",,175/27,,"Forshaw; Matthew,Koeneke; Joern,Becker; Gerald",,,11.748226,
checked,1,487,,,,,,,US 20210343158 A1,2021-11-04,78293238,10,UAV RISK-BASED ROUTE PLANNING SYSTEM,"G08G5/21;G08G5/22;G08G5/26;G08G5/32;G08G5/51;G08G5/52;G08G5/55;G08G5/56;G08G5/57;G08G5/80",G08G5/57,"Gonzalez; Garoe et al.",The Boeing Company,16/863225,2020-04-30,,,1/1,,The Boeing Company,,,28.921124,
checked,,488,,,,,,,US 11514798 B2,2022-11-29,78293238,10,UAV risk-based route planning system,"G08G5/21;G08G5/22;G08G5/26;G08G5/32;G08G5/51;G08G5/52;G08G5/55;G08G5/56;G08G5/57;G08G5/80",G08G5/57,"Gonzalez; Garoe et al.",The Boeing Company,16/863225,2020-04-30,"Smith; Isaac G",,1/1,,The Boeing Company,,,28.289448,
checked,1,489,,,,,,,US 20210325070 A1,2021-10-21,78082600,15,BUILDING SUPERVISORY CONTROL SYSTEM HAVING SAFETY FEATURES,"F24F11/46;F24F11/49;F24F11/54;F24F11/65;G05B15/02","F24F11/52;F24F11/58;F24F2120/10;F24F2140/60;G05B2219/25011;G05B2219/2614","Endel; Petr et al.",,17/230883,2021-04-14,,,1/1,,Honeywell International Inc.,,,19.57909,
checked,,490,,,,,,,US 12449151 B2,2025-10-21,78082600,16,Building supervisory control system having safety features,"F24F11/46;F24F11/49;F24F11/54;F24F11/65;G05B15/02","F24F11/52;F24F11/58;F24F2120/10;F24F2140/60;G05B2219/25011;G05B2219/2614","Endel; Petr et al.",HONEYWELL INTERNATIONAL INC.,17/230883,2021-04-14,"Shah; Kamini S","Ahmed; Istiaque",1/1,,Honeywell International Inc.,,,18.832195,
checked,,491,,,,,,,US 20210325191 A1,2021-10-21,78082634,18,SYSTEM FOR REDUCING VEHICLE COLLISIONS BASED ON AN AUTOMATED AREA-SPECIFIC ASSESSMENT OF A COLLISION RISK,"G06F3/0481;G08G1/0137;G06Q40/08;G01C21/3691;G01C21/3697;G01C21/3826;G01C21/32;B60W40/09;G08G1/0129",,"Nepomuceno; John A. et al.",,15/482474,2017-04-07,,,1/1,,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,,,28.334368,
checked,,492,,,,,,,US 20210309361 A1,2021-10-07,69524560,23,"Apparatus, Systems and Methodologies Configured to Enable Electrical Output Management of Solar Energy Infrastructure, Including Management via Remotely Operated Coating Application System and/or Wireless Monitoring Systems","B05C5/02;B05D1/02;B64D1/16;B64D1/18;B64U10/00;G01S19/14;G01S5/163;G05D1/0094;G08C17/02;G08G5/32;G08G5/55;G08G5/57;H02S50/00","B64U2101/45;B64U2101/60;B64U2201/104;B64U2201/20;Y02E10/50;Y02T50/50","Foran; James Douglas",,17/268386,2019-08-15,,,1/1,,Solar Developments Pty Ltd,,,24.986446,
checked,1,493,,,,,,,US 20210312406 A1,2021-10-07,77922188,32,"ARTIFICIAL INTELLIGENCE MONITORING, NEGOTIATING, AND TRADING AGENTS FOR AUTONOMOUS VEHICLES","G06N3/006;G06N3/09;G06N3/04;G06Q10/20;G06N3/088;G06N3/0499;G07C5/0808;G07C5/008;G06N3/092",,"DEDES; George",,16/842146,2020-04-07,,,1/1,,"DGNSS SOLUTIONS, LLC",,,26.41035,
checked,,494,,,,,,,US 12051047 B2,2024-07-30,77922188,33,"Artificial intelligence monitoring, negotiating, and trading agents for autonomous vehicles","G06N3/088;G06N3/092;G07C5/0808;G06Q10/20;G06N3/0499;G06N3/006;G06N3/04;G06N3/09;G07C5/008",,"Dedes; George","DGNSS SOLUTIONS, LLC",16/842146,2020-04-07,"Fisher; Paul R",,1/1,,"DGNSS SOLUTIONS, LLC",,,25.884338,
checked,1,495,,,,,,,US 20210302949 A1,2021-09-30,65747514,10,High intensity multi direction FDM 3D printing method for stereo vision monitoring,"B33Y50/02;G05B19/41875;B33Y10/00;G05B19/4099;B33Y30/00;B29C64/118;B29C64/268;B29C64/241;B29C64/393","B29C64/245;G05B2219/32177;B29K2055/02;G05B2219/49023;G05B2219/37558;G05B2219/35134;B29K2067/046;H04N13/204","WU; Lifang et al.",,17/306880,2021-05-03,,,1/1,,"BEIJING UNIVERSITY OF TECHNOLOGY,BEIJING YUNSHEN TECHNOLOGY CO. LTD.",,,31.23679,
checked,,496,,,,,,,US 11360464 B2,2022-06-14,65747514,11,High intensity multi direction FDM 3D printing method for stereo vision monitoring,"B33Y10/00;B33Y50/02;G05B19/4099;B33Y30/00;B29C64/393;B29C64/241;G05B19/41875;B29C64/268;B29C64/118","B29K2055/02;G05B2219/32177;G05B2219/49023;G05B2219/37558;G05B2219/35134;B29C64/245;H04N13/204;B29K2067/046","Wu; Lifang et al.",BEIJING UNIVERSITY OF TECHNOLOGY,17/306880,2021-05-03,"Lee; Thomas C","Tang; Michael",1/1,,"BEIJING UNIVERSITY OF TECHNOLOGY,BEIJING YUNSHEN TECHNOLOGY CO. LTD.",,,30.59563,
checked,,497,,,,,,,US 20210304114 A1,2021-09-30,70461738,11,PROJECT MANAGEMENT SYSTEMS AND METHODS INCORPORATING PROXIMITY-BASED ASSOCIATION,"G06Q10/063114;G06Q10/06313;G06Q10/0631;G07C5/0808;G06Q10/0639;G06Q50/08;E02F9/2054;E02F9/205",G07C5/008,"Sarkaria; Sarbjit et al.",,17/290524,2019-10-30,,,1/1,,Finning International Inc.,,,21.656517,
checked,2,498,,,,,,,US 20210307057 A1,2021-09-30,77857239,28,METHOD AND APPARATUS TO PERFORM AUTONOMOUS RETRANSMISSION CONSIDERING REACTIVATED CONFIGURED GRANT,"H04W72/569;H04L1/1819;H04L1/1874;H04W76/27;H04W80/02;H04W72/23;H04L1/1822",H04L1/1887,"BAEK; Sangkyu et al.",,17/217147,2021-03-30,,,1/1,,"Samsung Electronics Co., Ltd.",,,12.75812,
checked,,499,,,,,,,US 11924843 B2,2024-03-05,77857239,29,Method and apparatus to perform autonomous retransmission considering reactivated configured grant,"H04L1/1874;H04W72/23;H04W76/27;H04W72/569;H04W80/02;H04L1/1819;H04L1/1822",H04L1/1887,"Baek; Sangkyu et al.","Samsung Electronics Co., Ltd.",17/217147,2021-03-30,"Kumar; Shailendra",,1/1,,"Samsung Electronics Co., Ltd.",,,12.234249,
checked,,500,,,,,,,US 20240205933 A1,2024-06-20,77857239,28,METHOD AND APPARATUS TO PERFORM AUTONOMOUS RETRANSMISSION CONSIDERING REACTIVATED CONFIGURED GRANT,"H04W72/23;H04L1/1874;H04W76/27;H04L1/1819;H04L1/1822;H04W72/569;H04W80/02",H04L1/1887,"BAEK; Sangkyu et al.",,18/590283,2024-02-28,,,1/1,,"Samsung Electronics Co., Ltd.",,,12.75812,
checked,,501,,,,,,,US 20210298122 A1,2021-09-23,77747006,14,Wireless Water Restoration System,"G01K7/00;G01N27/223;G06F3/0482;H04L63/083;H04W24/10;H04W4/38;H04W84/18",B64U2101/30,"Kukowski; Konrad",,16/825568,2020-03-20,,,1/1,,"Kukowski; Konrad",,,10.682877,
checked,1,502,,,,,,,US 20210278849 A1,2021-09-09,69953235,22,A TUNNEL-BASED PLANNING SYSTEM FOR AUTONOMOUS DRIVING VEHICLES,"B60W30/08;B60W30/09;B60W30/12;B60W60/001;G05D1/0212;G05D1/0214;G05D1/0231;G05D1/0246;G08G1/163;G08G1/165;G08G1/166;G08G1/167","B60W2420/403;B60W2552/05;B60W2554/80;B60W2754/30","ZHU; Fan et al.",,16/099675,2018-09-28,,,1/1,,Baidu USA LLC,,,24.122616,
checked,,503,,,,,,,US 11561546 B2,2023-01-24,69953235,23,Tunnel-based planning system for autonomous driving vehicles,"B60W30/08;B60W30/09;B60W30/12;B60W60/001;G05D1/0212;G05D1/0214;G05D1/0231;G05D1/0246;G08G1/163;G08G1/165;G08G1/166;G08G1/167","B60W2420/403;B60W2552/05;B60W2554/80;B60W2754/30","Zhu; Fan et al.","BAIDU USA LLC,BAIDU.COM TIMES TECHNOLOGY (BEIJING) CO., LTD.",16/099675,2018-09-28,"Whittington; Jess",,1/1,,Baidu USA LLC,,,27.207691,
